;;BOM Export Data;;;;;;;
;;User Name : Daniele Mazzotti;Date : June 14, 2022;;;;;;
;;Project name : Niuma;BOM name : Niuma Giugno 2022;;;;;;
;;;;;;;;;
Row #;SiliconExpert Part;SiliconExpert Manufacturer;Match Type;SiliconExpert Description;Lifecycle;Crosses;Estimated Years to EOL;Predicted Obsolescence Year;Country of Origin
1436;CC0402KRX7R8BB102;Yageo;Exact;Cap Ceramic 0.001uF 25V X7R 10% Pad SMD 0402 125°C T/R;Active;120;7.3;2029;China | Taiwan
1438;C0402C102K3RACTU;KEMET Corporation;Exact;Cap Ceramic 0.001uF 25V X7R 10% Pad SMD 0402 125°C T/R;Active;156;7.3;2029;Mexico
1439;04025A101JAT2A;KYOCERA AVX Components Corporation;Exact;Cap Ceramic 100pF 50V C0G 5% Pad SMD 0402 125°C T/R;Active;294;7.3;2029;China | Czech Republic | Israel | Taiwan
1440;0402N101J500LT;Walsin Technology;Exact;Cap Ceramic 100pF 50V C0G 5% Pad SMD 0402 125°C T/R;Obsolete;327;0.0;;China
1441;C0402C101J5GACTU;KEMET Corporation;Automatic;Cap Ceramic 100pF 50V C0G 5% Pad SMD 0402 125°C Extreme Low ESR T/R;Active;363;11.5;2034;Mexico
1442;CC0402JRNPO9BN101;Yageo;Exact;Cap Ceramic 100pF 50V C0G 5% Pad SMD 0402 125°C T/R;Active;345;7.3;2029;China | Taiwan
1444;GRM1555C1H471JA01D;Murata Manufacturing;Exact;Cap Ceramic 470pF 50V C0G 5% Pad SMD 0402 125°C T/R;Active;108;7.3;2029;China | Japan | Philippines | Singapore
1445;CC0402JRNPO9BN471;Yageo;Exact;Cap Ceramic 470pF 50V C0G 5% Pad SMD 0402 125°C T/R;Active;112;7.3;2029;China | Taiwan
1446;CC0402JRNPO9BN330;Yageo;Exact;Cap Ceramic 33pF 50V C0G 5% Pad SMD 0402 125°C T/R;Active;287;7.3;2029;China | Taiwan
1447;CC0603JRNPO0BN150;Yageo;Automatic;Cap Ceramic 15pF 100V C0G 5% Pad SMD 0603 125°C T/R;Active;221;7.3;2029;China | Taiwan
1448;CC0603JRNPO0BN150;Yageo;Exact;Cap Ceramic 15pF 100V C0G 5% Pad SMD 0603 125°C T/R;Active;221;7.3;2029;China | Taiwan
1449;06031A150JAT2A;KYOCERA AVX Components Corporation;Exact;Cap Ceramic 15pF 100V C0G 5% Pad SMD 0603 125°C T/R;Active;208;7.3;2029;China | Taiwan | United States of America
1450;GRM1885C2A150JA01D;Murata Manufacturing;Exact;Cap Ceramic 15pF 100V C0G 5% Pad SMD 0603 125°C T/R;NRND;237;1.0;2023;China | Japan | Philippines
1451;GRM1555C1H331JA01D;Murata Manufacturing;Exact;Cap Ceramic 330pF 50V C0G 5% Pad SMD 0402 125°C T/R;Active;101;7.3;2029;China | Japan | Philippines | Singapore
1453;GCM1555C1H331JA16D;Murata Manufacturing;Exact;Cap Ceramic 330pF 50V C0G 5% Pad SMD 0402 125°C Automotive T/R;Active;92;7.3;2029;Philippines
1454;04025A100JAT2A;KYOCERA AVX Components Corporation;Exact;Cap Ceramic 10pF 50V C0G 5% Pad SMD 0402 125°C T/R;Active;345;7.3;2029;China | Czech Republic | El Salvador | Israel | Japan | Taiwan | United Kingdom
1455;0402N100J500LT;Walsin Technology;Exact;Cap Ceramic 10pF 50V C0G 5% Pad SMD 0402 125°C T/R;Obsolete;390;0.0;;China
1456;C0402C100J5GACTU;KEMET Corporation;Automatic;Cap Ceramic 10pF 50V C0G 5% Pad SMD 0402 125°C Extreme Low ESR T/R;Active;406;7.3;2029;Mexico
1457;CC0402JRNPO9BN100;Yageo;Exact;Cap Ceramic 10pF 50V C0G 5% Pad SMD 0402 125°C T/R;Active;375;7.3;2029;China | Taiwan
1459;C1005X7R1H104K050BB;TDK;Automatic;Cap Ceramic 0.1uF 50V X7R 10% Pad SMD 0402 125°C Low ESR T/R;Active;79;7.7;2030;China | Japan | United States of America
1460;C1005X7R1H104K050BB;TDK;Exact;Cap Ceramic 0.1uF 50V X7R 10% Pad SMD 0402 125°C Low ESR T/R;Active;79;7.7;2030;China | Japan | United States of America
1461;GCM155R71H104KE02D;Murata Manufacturing;Exact;Cap Ceramic 0.1uF 50V X7R 10% Pad SMD 0402 125°C Automotive T/R;Active;70;7.3;2029;China | Japan | Philippines
1462;CGA2B3X7R1H104K050BB;TDK;Exact;Cap Ceramic 0.1uF 50V X7R 10% Pad SMD 0402 125°C Low ESR Automotive T/R;Active;78;8.5;2031;China | Japan | United States of America
1463;CC0402JRNPO9BN220;Yageo;Automatic;Cap Ceramic 22pF 50V C0G 5% Pad SMD 0402 125°C T/R;Active;511;7.3;2029;China | Taiwan
1465;CC0402JRNPO9BN220;Yageo;Exact;Cap Ceramic 22pF 50V C0G 5% Pad SMD 0402 125°C T/R;Active;511;7.3;2029;China | Taiwan
1466;GRM31CR71C106KA12L;Murata Manufacturing;Exact;Cap Ceramic 10uF 16V X7R 10% Pad SMD 1206 125°C T/R;Obsolete;301;0.0;;China | Japan | Philippines
1467;GRM31CR71C106KAC7L;Murata Manufacturing;Exact;Cap Ceramic 10uF 16V X7R 10% Pad SMD 1206 125°C T/R;NRND;297;1.0;2023;China | China | Japan | Philippines | Philippines
1468;CL31B106KOHNNNE;Samsung Electro-Mechanics;Exact;Cap Ceramic 10uF 16V X7R 10% Pad SMD 1206 125°C Low ESR T/R;Active;219;7.3;2029;China | Philippines | Republic of Korea
1469;GRM21BR71A106KA73L;Murata Manufacturing;Exact;Cap Ceramic 10uF 10V X7R 10% Pad SMD 0805 125°C T/R;Active;214;7.3;2029;China | Japan | Philippines | Singapore
1470;C0805C106K8RACTU;KEMET Corporation;Exact;Cap Ceramic 10uF 10V X7R 10% Pad SMD 0805 125°C T/R;Active;201;9.3;2031;Malaysia | Republic of Korea
1471;GCJ21BR71A106KE01L;Murata Manufacturing;Exact;Cap Ceramic 10uF 10V X7R 10% Pad SMD 0805 Soft Termination 125°C Automotive T/R;Active;146;8.5;2031;Japan
1472;GRM21BR71A106KA73L;Murata Manufacturing;Exact;Cap Ceramic 10uF 10V X7R 10% Pad SMD 0805 125°C T/R;Active;214;7.3;2029;China | Japan | Philippines | Singapore
1473;GRM21BR71A106KE51K;Murata Manufacturing;Exact;Cap Ceramic 10uF 10V X7R 10% Pad SMD 0805 125°C T/R;Obsolete;218;0.0;;China | Japan | Japan | Philippines | Philippines
1474;GRM21BR71A106KE51L;Murata Manufacturing;Exact;Cap Ceramic 10uF 10V X7R 10% Pad SMD 0805 125°C T/R;Obsolete;218;0.0;;China | China | Japan | Japan | Philippines | Philippines
1475;CL21B106KPQNNNE;Samsung Electro-Mechanics;Exact;Cap Ceramic 10uF 10V X7R 10% Pad SMD 0805 125°C Low ESR T/R;Active;168;7.3;2029;China | Philippines | Republic of Korea
1476;C2012X7R1A106K125AC;TDK;Exact;Cap Ceramic 10uF 10V X7R 10% Pad SMD 0805 125°C Low ESR T/R;Active;233;7.7;2030;China | Japan | United States of America
1477;LMK212AB7106KG-T;Taiyo Yuden;Exact;Cap Ceramic 10uF 10V X7R 10% Pad SMD 0805 125°C T/R;Active;253;11.9;2034;Republic of Korea
1478;C0805C106K8RACTU;KEMET Corporation;Exact;Cap Ceramic 10uF 10V X7R 10% Pad SMD 0805 125°C T/R;Active;201;9.3;2031;Malaysia | Republic of Korea
1479;CL21B106KPQNNNG;Samsung Electro-Mechanics;Exact;Cap Ceramic 10uF 10V X7R 10% Pad SMD 0805 125°C T/R;Active;162;8.5;2031;China | Philippines | Republic of Korea
1480;GRM155R70J105KA12D;Murata Manufacturing;Exact;Cap Ceramic 1uF 6.3V X7R 10% Pad SMD 0402 125°C T/R;Active;89;7.5;2030;China | Japan | Philippines | Singapore
1481;GRM155C80J475MEAAD;Murata Manufacturing;Exact;Cap Ceramic 4.7uF 6.3V X6S 20% Pad SMD 0402 105°C T/R;Active;4;7.3;2029;China | Japan | Philippines | Singapore
1483;C1210C475K5RACTU;KEMET Corporation;Exact;Cap Ceramic 4.7uF 50V X7R 10% Pad SMD 1210 125°C T/R;Active;146;7.3;2029;Mexico | Republic of Korea
1484;GRM32ER71H475KA88L;Murata Manufacturing;Exact;Cap Ceramic 4.7uF 50V X7R 10% Pad SMD 1210 125°C T/R;NRND;156;1.0;2023;China | China | Japan | Philippines | Philippines | Singapore
1485;AS1210KKX7R9BB475;Yageo;Exact;Cap Ceramic 4.7uF 50V X7R 10% Pad SMD 1210 Soft Termination 125°C Automotive;Active;157;12.5;2035;China | Taiwan
1486;12061C334KAZ2A;KYOCERA AVX Components Corporation;Exact;Cap Ceramic 0.33uF 100V X7R 10% Pad SMD 1206 FlexiTerm 125°C T/R;Active;77;7.3;2029;Czech Republic | Malaysia | United Kingdom
1487;PME264NE6100MR30;KEMET Corporation;Exact;Cap Film Suppression X2 0.1uF 1500VDC/660VAC Paper 20% (30.5 X 15.3 X 22mm) Radial 25.4mm 85°C Bag;Active;2;7.5;2030;Finland
1488;B32922C3104M289;TDK;Exact;Cap Film Suppression X2 0.1uF 630VDC/305VAC PP 20% (18 X 5 X 10.5mm) Radial Plastic Rectangular Can 15mm 110°C Ammo;Active;15;6.4;2028;Brazil | India
1490;R46KI3100DQM1M;KEMET Corporation;Exact;Cap Film Suppression X2 0.1uF 560VDC/275VAC PP 20%( 18 X 5 X 11mm) Radial Plastic Rectangular Can 15mm 110°C Ammo;Active;39;6.4;2028;Bulgaria | China | Italy | Macedonia
1491;B32922C3104K289;TDK;Exact;Cap Film Suppression X2 0.1uF 630VDC/305VAC PP 10% (18 X 5 X 10.5mm) Radial Plastic Rectangular Can 15mm 110°C Ammo;Active;9;6.4;2028;Brazil | India | Italy
1492;B32520C0474K289;TDK;Exact;Cap Film 0.47uF 63V PET 10% (10 X 3 X 8mm) Radial Stacked 7.5mm 125°C Automotive Ammo;Active;22;6.4;2028;Brazil
1493;R66DD3470DQ6AK;KEMET Corporation;Exact;Cap Film 0.47uF 63V PET 10% (10 X 3 X 8mm) Radial Wound 7.5mm 105°C Automotive Ammo;Active;16;7.5;2030;Italy
1494;DE2E3KH222MN3A;Murata Manufacturing;Exact;Cap Ceramic Single Suppression X1/Y2 0.0022uF 250VAC E 20% (10 X 7mm) Radial Disc 7.5mm 125°C Ammo;Obsolete;7;0.0;;Japan | Taiwan | Thailand
1497;DE2E3KY102MN2AM01;Murata Manufacturing;Exact;Cap Ceramic Single Suppression X1/Y2 0.001uF 250VAC E 20% (7 X 5mm) Radial Disc 5mm 125°C Ammo;Obsolete;2;0.0;;Japan | Taiwan | Thailand
1498;WYO102MCMBLAKR;Vishay;Exact;Cap Ceramic Single Suppression X1/Y2 0.001uF 440VAC/250VAC Y5U 20% (6.5 X 4.5mm) Radial Disc 5mm 125°C Ammo;Active;2;7.5;2030;Czech Republic
1499;DE2E3KY102MN2AM01F;Murata Manufacturing;Exact;Cap Ceramic Single Suppression X1/Y2 0.001uF 250VAC E 20% (7 X 5mm) Radial Disc 5mm 125°C Ammo;LTB;1;1.8;2024;
1500;MKS2C032201B00JC00;WIMA;Exact;Cap Film 0.22uF 63V PET 5% (7.2 X 3 X 7.5mm) Radial Plastic Rectangular Can 5mm 125°C Automotive Ammo;Active;18;9.1;2031;Germany
1501;B32529C0224J289;TDK;Exact;Cap Film 0.22uF 63V PET 5% (7.3 X 2.5 X 6.5mm) Radial Stacked 5mm 125°C Automotive Ammo;Active;53;6.4;2028;Brazil
1502;R82DC3220DQ60J;KEMET Corporation;Exact;Cap Film 0.22uF 63V PET 5% (7.2 X 2.5 X 6.5mm) Radial Stacked 5mm 105°C Automotive Ammo;Active;40;8.6;2031;Indonesia
1503;B32522Q8333J000;TDK;Automatic;Cap Film 0.033uF 630V PET 5% (18 X 5 X 10.5mm) Radial Wound 15mm 125°C Automotive Bulk;Active;26;6.4;2028;Brazil
1504;MKT 1820-333/634;Vishay;Exact;Cap Film 0.033uF 630V PET 5% (18 X 5.5 X 10.5mm) Radial Plastic Rectangular Can 15mm 125°C Automotive Bulk;Active;34;6.4;2028;Portugal
1505;R60PI2330AA3-J;KEMET Corporation;Exact;Cap Film 0.033uF 630V PET 5% (18 X 5 X 11mm) Radial Wound 15mm 105°C Automotive Bulk;Unconfirmed;11;Unknown;;China | Indonesia
1506;DE1B3KX471KA5B;Murata Manufacturing;Exact;Cap Ceramic Single Suppression X1/Y1 470pF 250VAC B 10% (9 X 8mm) Radial Disc 10mm 125°C Bulk;Obsolete;7;0.0;;Japan | Taiwan | Thailand
1507;DE1B3KX471KN5A;Murata Manufacturing;Exact;Cap Ceramic Single Suppression X1/Y1 470pF 250VAC B 10% (9 X 8mm) Radial Disc 10mm 125°C Ammo;Obsolete;5;0.0;;Japan | Taiwan | Thailand
1508;DE1B3KX471KN4AP01F;Murata Manufacturing;Exact;Cap Ceramic Single Suppression X1/Y1 470pF 300VAC B 10% (7 X 7mm) Radial Disc 10mm 125°C Ammo;NRND;0;1.0;2023;
1509;DE1B3KX221KN5A;Murata Manufacturing;Exact;Cap Ceramic Single Suppression X1/Y1 220pF 250VAC B 10% (9 X 8mm) Radial Disc 10mm 125°C Ammo;Obsolete;5;0.0;;Japan | Taiwan | Thailand
1510;DE1B3KX221KN4AN01F;Murata Manufacturing;Exact;Cap Ceramic Single Suppression X1/Y1 220pF 250VAC B 10% (8 X 7mm) Radial Disc 10mm 125°C Ammo;NRND;4;1.0;2023;Taiwan
1511;GA255DR7E2104MW01L;Murata Manufacturing;Exact;Cap Ceramic 0.1uF 250VAC X7R 20% Pad SMD 2220 125°C T/R;Active;24;7.3;2029;Japan
1513;C2220C104KARACTU;KEMET Corporation;Exact;Cap Ceramic 0.1uF 250V X7R 10% Pad SMD 2220 125°C T/R;Active;0;8.5;2031;
1514;C2220C104KARACTU;KEMET Corporation;Automatic;Cap Ceramic 0.1uF 250V X7R 10% Pad SMD 2220 125°C T/R;Active;0;8.5;2031;
1515;1206B102K631CT;Walsin Technology;Exact;Cap Ceramic 0.001uF 630V X7R 10% Pad SMD 1206 125°C T/R;Active;114;7.3;2029;China | Taiwan
1516;1206B102K631LT;Walsin Technology;Exact;Cap Ceramic 0.001uF 630V X7R 10% Pad SMD 1206 125°C T/R;Obsolete;113;0.0;;China
1517;1206CC102KAT2A;KYOCERA AVX Components Corporation;Automatic;Cap Ceramic 0.001uF 600V/630V X7R 10% Pad SMD 1206 125°C Low ESR;Active;123;7.3;2029;United States of America
1518;C1206C102KDRACTU;KEMET Corporation;Automatic;Cap Ceramic 0.001uF 1000V X7R 10% Pad SMD 1206 125°C Low ESR Medical T/R;Active;157;8.5;2031;Mexico
1519;CC1206KKX7RCBB102;Yageo;Exact;Cap Ceramic 0.001uF 1000V X7R 10% Pad SMD 1206 125°C T/R;Active;144;7.3;2029;China | Taiwan
1520;GRM31BR72J102KW01L;Murata Manufacturing;Exact;Cap Ceramic 0.001uF 630V X7R 10% Pad SMD 1206 125°C T/R;NRND;105;1.0;2023;China | Japan | Japan | Philippines | Philippines | Singapore | Singapore
1522;18127C103KAT2A;KYOCERA AVX Components Corporation;Exact;Cap Ceramic 0.01uF 500V X7R 10% Pad SMD 1812 125°C T/R;Active;91;7.3;2029;United States of America
1523;1812B103K501CT;Walsin Technology;Exact;Cap Ceramic 0.01uF 500V X7R 10% Pad SMD 1812 125°C T/R;Active;97;7.3;2029;China | Taiwan
1524;1812J5000103KXT;Knowles Precision Devices;Automatic;Cap Ceramic 0.01uF 500V X7R 10% Pad SMD 1812 125°C T/R;Active;120;8.5;2031;China
1525;C1812C103KCRACTU;KEMET Corporation;Automatic;Cap Ceramic 0.01uF 500V X7R 10% Pad SMD 1812 125°C Low ESR Medical T/R;Active;107;8.5;2031;Mexico
1526;CC1812KKX7RBBB103;Yageo;Exact;Cap Ceramic 0.01uF 500V X7R 10% Pad SMD 1812 125°C T/R;Active;93;7.3;2029;China | Taiwan
1528;NMC-H1812X7R103K500TRPLPF;NIC Components Corp;Exact;Cap Ceramic 0.01uF 500V X7R 10% Pad SMD 1812 125°C T/R;Active;96;7.3;2029;Taiwan
1529;22201C474KAT2A;KYOCERA AVX Components Corporation;Exact;Cap Ceramic 0.47uF 100V X7R 10% Pad SMD 2220 125°C T/R;Active;64;7.3;2029;United States of America
1530;C2220C474K1RACTU;KEMET Corporation;Automatic;Cap Ceramic 0.47uF 100V X7R 10% Pad SMD 2220 125°C T/R;Active;66;8.5;2031;Mexico
1534;GRM32DR73A223KW01L;Murata Manufacturing;Exact;Cap Ceramic 0.022uF 1000V X7R 10% Pad SMD 1210 125°C T/R;NRND;29;1.0;2023;China | Japan | Philippines | Philippines
1535;GRM32QR72J223KW01L;Murata Manufacturing;Exact;Cap Ceramic 0.022uF 630V X7R 10% Pad SMD 1210 125°C T/R;NRND;76;1.0;2023;Japan | Philippines | Philippines
1536;CC1210KKX7RCBB223;Yageo;Exact;Cap Ceramic 0.022uF 1000V X7R 10% Pad SMD 1210 125°C T/R;Active;32;7.3;2029;China | Taiwan
1537;C1210C223KDRACTU;KEMET Corporation;Exact;Cap Ceramic 0.022uF 1000V X7R 10% Pad SMD 1210 125°C Low ESR Medical T/R;Active;37;8.5;2031;Mexico
1538;1812HC471KAT2A;KYOCERA AVX Components Corporation;Automatic;Cap Ceramic 470pF 3000V X7R 10% Pad SMD 1812 125°C Low ESR T/R;Active;29;8.5;2031;United States of America
1539;C1812C471KHRACTU;KEMET Corporation;Exact;Cap Ceramic 470pF 3000V X7R 10% Pad SMD 1812 125°C Low ESR Medical T/R;Active;30;8.5;2031;Mexico
1540;1812HC471KAT2A;KYOCERA AVX Components Corporation;Exact;Cap Ceramic 470pF 3000V X7R 10% Pad SMD 1812 125°C Low ESR T/R;Active;29;8.5;2031;United States of America
1541;22205C106KAT2A;KYOCERA AVX Components Corporation;Exact;Cap Ceramic 10uF 50V X7R 10% Pad SMD 2220 125°C T/R;Active;51;7.3;2029;China | Taiwan
1542;C2220X106K5RACTU;KEMET Corporation;Exact;Cap Ceramic 10uF 50V X7R 10% Pad SMD 2220 Flexible Termination 125°C Medical T/R;Active;55;8.5;2031;Mexico
1543;C5750X7R1H106K230KB;TDK;Exact;Cap Ceramic 10uF 50V X7R 10% Pad SMD 2220 125°C Low ESR T/R;Active;59;7.7;2030;Japan | United States of America
1544;C2220C106K5RACTU;KEMET Corporation;Exact;Cap Ceramic 10uF 50V X7R 10% Pad SMD 2220 125°C T/R;Active;55;8.5;2031;Mexico
1546;C2220C106K5RACAUTO;KEMET Corporation;Exact;Cap Ceramic 10uF 50V X7R 10% Pad SMD 2220 125°C Automotive T/R;Active;57;7.3;2029;Mexico
1547;C1206C222KDRACTU;KEMET Corporation;Exact;Cap Ceramic 0.0022uF 1000V X7R 10% Pad SMD 1206 125°C Low ESR Medical T/R;Active;131;8.5;2031;Mexico
1548;1206AC222KAT2A;KYOCERA AVX Components Corporation;Automatic;Cap Ceramic 0.0022uF 1000V X7R 10% Pad SMD 1206 125°C Low ESR T/R;Active;125;8.5;2031;Malaysia | United States of America
1549;C1206X222KDRACTU;KEMET Corporation;Exact;Cap Ceramic 0.0022uF 1000V X7R 10% Pad SMD 1206 Flexible Termination 125°C Low ESR Medical T/R;Active;123;8.5;2031;Mexico
1550;GA343DR7GD472KW01L;Murata Manufacturing;Exact;Cap Ceramic 0.0047uF 250VAC X7R 10% Pad SMD 1812 125°C T/R;Active;33;7.3;2029;Japan
1551;GA355ER7GB473KW01L;Murata Manufacturing;Exact;Cap Ceramic Suppression X2 0.047uF 250VAC X7R 10% Pad SMD 2220 125°C T/R;Active;0;7.3;2029;Japan
1552;LG450M0470BPF-3545;Yageo;Exact;Cap Aluminum Lytic 470uF 450V 20% (35 X 45mm) Snap-In 10mm 1680mA 2000h 105°C Bulk;Active;60;6.4;2028;China | Taiwan
1553;B43508B5477M000;TDK;Exact;Cap Aluminum Lytic 470uF 450V 20% (35 X 40mm) Snap-In 10mm 0.26 Ohm 1850mA 3000h 105°C Automotive Medical Bulk;Unconfirmed;24;Unknown;;
1554;381LQ471M450A452;Cornell Dubilier Electronics;Exact;Cap Aluminum Lytic 470uF 450V 20% (35 X 45mm) Snap-In 10mm 0.388 Ohm 1740mA 2000h 105°C;Active;54;6.4;2028;United States of America
1555;ECA1HHG102B;Panasonic;Exact;Cap Aluminum Lytic 1000uF 50V 20% (12.5 X 25mm) Radial 5mm 950mA 2000h 105°C Automotive Ammo;Active;104;6.4;2028;Japan | Malaysia
1558;TKR102M1HI25M;Kaimei Electronic CORP;Exact;Cap Aluminum Lytic 1000uF 50V 20%( 12.5 X 25mm) Radial 5mm 1070mA 2000h 105°C;Unconfirmed;0;Unknown;;
1559;UVZ1H102MHD;Nichicon;Exact;Cap Aluminum Lytic 1000uF 50V 20% (12.5 X 25mm) Radial 5mm 950mA 2000h 105°C Bulk;Active;91;6.4;2028;China | Japan | Malaysia
1562;SE016M0220AZF-0611;Yageo;Exact;Cap Aluminum Lytic 220uF 16V 20% (6.3 X 11mm) Radial 2.5mm 180mA 1000h 105°C T/R;Active;109;6.4;2028;China | Taiwan
1564;UVZ1C221MED1TD;Nichicon;Exact;Cap Aluminum Lytic 220uF 16V 20% (6.3 X 11mm) Radial 2.5mm 190mA 1000h 105°C Ammo;LTB;101;0.5;2023;China | Japan | Malaysia
1570;SE050M0010AZF-0511;Yageo;Exact;Cap Aluminum Lytic 10uF 50V 20% (5 X 11mm) Radial 2.5mm 50mA 1000h 105°C T/R;Active;9;6.4;2028;China | Taiwan
1572;UVZ1H100MDD1TD;Nichicon;Exact;Cap Aluminum Lytic 10uF 50V 20% (5 X 11mm) Radial 2mm 46mA 1000h 105°C Ammo;LTB;105;0.5;2023;China | Japan | Malaysia
1575;SE016M0100AZF-0511;Yageo;Exact;Cap Aluminum Lytic 100uF 16V 20% (5 X 11mm) Radial 2.5mm 110mA 1000h 105°C T/R;Active;6;6.4;2028;China | Taiwan
1577;UVZ1C101MDD1TD;Nichicon;Exact;Cap Aluminum Lytic 100uF 16V 20% (5 X 11mm) Radial 2.5mm 115mA 1000h 105°C Ammo;LTB;29;0.5;2023;China | Japan | Malaysia
1578;400BXA10MEFC10X20;Rubycon Corporation;Exact;Cap Aluminum Lytic 10uF 400V 20% (10 X 20mm) Radial 5mm 280mA 10000h 105°C Bulk;Obsolete;107;0.0;;Japan
1579;400BXA10MEFG10X20;Rubycon Corporation;Exact;Miniature Aluminum Electrolytic Capacitors;Obsolete;0;0.0;;
1582;RJL-25V470ME3#;ELNA CO., LTD;Exact;Cap Aluminum Lytic 47uF 25V 20% (5 X 11.5mm) Radial 2mm 210mA 5000h 105°C Bulk;Active;117;7.5;2030;
1584;SE025M0220B3F-0811;Yageo;Exact;Cap Aluminum Lytic 220uF 25V 20% (8 X 11mm) Radial 3.5mm 200mA 500h 105°C Bulk;Active;136;6.4;2028;China | Taiwan
1588;UVZ1E221MPD;Nichicon;Exact;Cap Aluminum Lytic 220uF 25V 20% (8 X 11.5mm) Radial 3.5mm 240mA 1000h 105°C Bulk;Active;132;6.4;2028;China | Japan | Malaysia
1589;ECA1EHG221;Panasonic;Exact;Cap Aluminum Lytic 220uF 25V 20% (8 X 11.5mm) Radial 3.5mm 230mA 1000h 105°C Automotive Bulk;Active;148;6.4;2028;Japan | Malaysia
1590;SE016M0470A3F-0811;Yageo;Exact;Cap Aluminum Lytic 470uF 16V 20% (8 X 11mm) Radial 3.5mm 310mA 1000h 105°C T/R;Active;143;6.4;2028;China | Taiwan
1591;EHR471M16AAT35;Hitano Enterprise;Exact;Aluminum Electrolytic Capacitors;Active;0;7.5;2030;
1594;UVZ1C471MPD1TD;Nichicon;Exact;Cap Aluminum Lytic 470uF 16V 20% (8 X 11.5mm) Radial 5mm 315mA 1000h 105°C Ammo;Active;105;6.4;2028;China | Japan | Malaysia
1595;RGA471M1CSA-0811;Lelon Electronics;Exact;Cap Aluminum Lytic 470uF 16V 20% (8 X 11.5mm) Radial 3.5mm 310mA 2000h 105°C Ammo;Active;178;6.4;2028;China
1596;50YXA470M10X20;Rubycon Corporation;Exact;Cap Aluminum Lytic 470uF 50V 20% (10 X 20mm) Radial 5mm 600mA 2000h 105°C Bulk;Obsolete;107;0.0;;Indonesia | Japan
1599;NRWS471M50V10X20F;NIC Components Corp;Exact;Cap Aluminum Lytic 470uF 50V 20% (10 X 20mm) Radial 5mm 0.13 Ohm 800mA 2000h 105°C Bulk;Active;75;6.4;2028;China | Indonesia | Japan
1600;RGA471M1HBK-1020;Lelon Electronics;Exact;Cap Aluminum Lytic 470uF 50V 20% (10 X 20mm) Radial 5mm 530mA 2000h 105°C Bulk;Active;52;6.4;2028;China
1602;UVY1H471MPD;Nichicon;Exact;Cap Aluminum Lytic 470uF 50V 20% (10 X 20mm) Radial 5mm 540mA 1000h 105°C Bulk;Active;100;7.5;2030;China | Japan | Malaysia
1603;EKXE401ETD6R8MJC5S;Chemi-Con;Exact;Miniature Aluminum Electrolytic Capacitors;LTB;0;0.4;2022;
1605;8,60241E+11;Wuerth Elektronik GmbH & Co. KG;Exact;Aluminum Electrolytic Capacitors;Active;0;15.0;2037;
1606;EKXE401ETD6R8MJC5S;Chemi-Con;Exact;Miniature Aluminum Electrolytic Capacitors;LTB;0;0.4;2022;
1609;NACZ470M16V6.3X6.3TR13F;NIC Components Corp;Exact;Cap Aluminum Lytic 47uF 16V 20% (6.3 X 6.3mm) SMD 230mA 1000h 105°C T/R;Active;63;6.4;2028;China | Indonesia | Japan
1611;UUD1C470MCL1GS;Nichicon;Exact;Cap Aluminum Lytic 47uF 16V 20% (6.3 X 5.8mm) SMD 230mA 2000h 105°C Automotive T/R;Active;20;7.5;2030;China | Japan | Malaysia
1613;NACZ100M25V4X6.3TR13M1F;NIC Components Corp;Exact;Cap Aluminum Lytic 10uF 25V 20% (4 X 6.3mm) SMD 80mA 1000h 105°C T/R;Active;46;6.4;2028;China | Indonesia | Japan
1614;UUD1E100MCL1GS;Nichicon;Exact;Cap Aluminum Lytic 10uF 25V 20% (4 X 5.8mm) SMD 80mA 2000h 105°C Automotive T/R;Active;113;7.5;2030;China | Japan | Malaysia
1615;NACZ100M25V4X6.3TR13F;NIC Components Corp;Exact;Cap Aluminum Lytic 10uF 25V 20% (4 X 6.3mm) SMD 80mA 1000h 105°C T/R;Active;48;6.4;2028;China | Indonesia | Japan
1616;EEEFK1E100AR;Panasonic;Exact;Cap Aluminum Lytic 10uF 25V 20% (4 X 5.8mm) SMD 90mA 2000h 105°C Automotive T/R;Active;64;6.4;2028;Japan | Malaysia
1618;UWT1H220MCL1GB;Nichicon;Exact;Cap Aluminum Lytic 22uF 50V 20% (8 X 5.4mm) SMD 51mA 1000h 105°C Automotive T/R;Active;40;7.5;2030;China | Japan | Malaysia
1623;UUD1V101MNL1GS;Nichicon;Exact;Cap Aluminum Lytic 100uF 35V 20% (8 X 10mm) SMD 450mA 5000h 105°C Automotive T/R;Active;88;6.4;2028;China | Japan | Malaysia
1624;EEEFK1V101P;Panasonic;Exact;Cap Aluminum Lytic 100uF 35V 20% (8 X 10.2mm) SMD 600mA 2000h 105°C Automotive T/R;Active;104;6.4;2028;Japan | Malaysia
1626;NACZ101M16V6.3X6.3TR13F;NIC Components Corp;Exact;Cap Aluminum Lytic 100uF 16V 20% (6.3 X 6.3mm) SMD 230mA 1000h 105°C T/R;Active;60;6.4;2028;China | Indonesia | Japan
1627;UUD1C101MCL1GS;Nichicon;Exact;Cap Aluminum Lytic 100uF 16V 20% (6.3 X 5.8mm) SMD 230mA 2000h 105°C Automotive T/R;Active;5;6.4;2028;China | Japan | Malaysia
1629;NACZ101M16V6.3X6.3TR15F;NIC Components Corp;Exact;Surface Mount Aluminum Electrolytic Capacitors;Active;0;7.5;2030;
